Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
1649285	1649285	Sarcinochrysidaceae	Gayral & Billard	FAMILY				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Sarcinochrysidales	45651	Sarcinochrysidaceae	1649285					TRUE
1649286	1649286	Andersenia	R.Wetherbee & R.F.Waller 2015	GENUS				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Sarcinochrysidales	45651	Sarcinochrysidaceae	1649285	Andersenia	1649286			TRUE
1649287	1649287	Andersenia australica	Wetherbee & Waller, 2015	SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Sarcinochrysidales	45651	Sarcinochrysidaceae	1649285	Andersenia	1649286	Andersenia australica	1649287	TRUE
1649288	1649288	Andersenia nodulosa	Wetherbee & Waller, 2015	SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Sarcinochrysidales	45651	Sarcinochrysidaceae	1649285	Andersenia	1649286	Andersenia nodulosa	1649288	TRUE
1652143	1652143	Saccharina sp. ye-W		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Laminariaceae	33636	Saccharina	309357	Saccharina sp. ye-W	1652143	FALSE
1652712	1652712	Pinnularia sp. NE-K01		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K01	1652712	FALSE
1652713	1652713	Pinnularia sp. NE-K02		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K02	1652713	FALSE
1652714	1652714	Pinnularia sp. NE-K03		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K03	1652714	FALSE
1652715	1652715	Pinnularia sp. NE-K04		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K04	1652715	FALSE
1652716	1652716	Pinnularia sp. NE-K05		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K05	1652716	FALSE
1652717	1652717	Pinnularia sp. NE-K06		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K06	1652717	FALSE
1652718	1652718	Pinnularia sp. NE-K07		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-K07	1652718	FALSE
1652719	1652719	Pinnularia sp. NE-L01		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L01	1652719	FALSE
1652720	1652720	Pinnularia sp. NE-L02		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L02	1652720	FALSE
1652721	1652721	Pinnularia sp. NE-L03		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L03	1652721	FALSE
1652722	1652722	Pinnularia sp. NE-L04		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L04	1652722	FALSE
1652723	1652723	Pinnularia sp. NE-L05		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L05	1652723	FALSE
1652724	1652724	Pinnularia sp. NE-L06		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L06	1652724	FALSE
1652725	1652725	Pinnularia sp. NE-L07		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L07	1652725	FALSE
1652726	1652726	Pinnularia sp. NE-L08		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L08	1652726	FALSE
1652727	1652727	Pinnularia sp. NE-L09		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L09	1652727	FALSE
1652728	1652728	Pinnularia sp. NE-L10		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L10	1652728	FALSE
1652729	1652729	Pinnularia sp. NE-L11		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L11	1652729	FALSE
1652730	1652730	Pinnularia sp. NE-L12		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L12	1652730	FALSE
1652731	1652731	Pinnularia sp. NE-L13		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L13	1652731	FALSE
1652732	1652732	Pinnularia sp. NE-L14		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L14	1652732	FALSE
1652733	1652733	Pinnularia sp. NE-L15		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L15	1652733	FALSE
1652734	1652734	Pinnularia sp. NE-L16		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L16	1652734	FALSE
1652735	1652735	Pinnularia sp. NE-L17		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L17	1652735	FALSE
1652736	1652736	Pinnularia sp. NE-L18		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L18	1652736	FALSE
1652737	1652737	Pinnularia sp. NE-L19		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L19	1652737	FALSE
1652738	1652738	Pinnularia sp. NE-L20		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L20	1652738	FALSE
1652739	1652739	Pinnularia sp. NE-L21		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L21	1652739	FALSE
1652740	1652740	Pinnularia sp. NE-L22		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L22	1652740	FALSE
1652741	1652741	Pinnularia sp. NE-L23		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L23	1652741	FALSE
1652742	1652742	Pinnularia sp. NE-L24		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L24	1652742	FALSE
1652743	1652743	Pinnularia sp. NE-L25		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L25	1652743	FALSE
1652744	1652744	Pinnularia sp. NE-L26		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L26	1652744	FALSE
1652745	1652745	Pinnularia sp. NE-L27		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L27	1652745	FALSE
1652746	1652746	Pinnularia sp. NE-L28		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L28	1652746	FALSE
1652747	1652747	Pinnularia sp. NE-L29		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L29	1652747	FALSE
1652748	1652748	Pinnularia sp. NE-L30		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L30	1652748	FALSE
1652749	1652749	Pinnularia sp. NE-L31		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-L31	1652749	FALSE
1652750	1652750	Pinnularia sp. NE-P01		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P01	1652750	FALSE
1652751	1652751	Pinnularia sp. NE-P02		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P02	1652751	FALSE
1652752	1652752	Pinnularia sp. NE-P03		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P03	1652752	FALSE
1652753	1652753	Pinnularia sp. NE-P04		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P04	1652753	FALSE
1652754	1652754	Pinnularia sp. NE-P05		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P05	1652754	FALSE
1652755	1652755	Pinnularia sp. NE-P06		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P06	1652755	FALSE
1652756	1652756	Pinnularia sp. NE-P07		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P07	1652756	FALSE
1652757	1652757	Pinnularia sp. NE-P08		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P08	1652757	FALSE
1652758	1652758	Pinnularia sp. NE-P09		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P09	1652758	FALSE
1652759	1652759	Pinnularia sp. NE-P10		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P10	1652759	FALSE
1652760	1652760	Pinnularia sp. NE-P11		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P11	1652760	FALSE
1652761	1652761	Pinnularia sp. NE-P12		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P12	1652761	FALSE
1652762	1652762	Pinnularia sp. NE-P13		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P13	1652762	FALSE
1652763	1652763	Pinnularia sp. NE-P14		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P14	1652763	FALSE
1652764	1652764	Pinnularia sp. NE-P15		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P15	1652764	FALSE
1652765	1652765	Pinnularia sp. NE-P16		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P16	1652765	FALSE
1652766	1652766	Pinnularia sp. NE-P17		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia sp. NE-P17	1652766	FALSE
1652767	1652767	Caloneis sp. NE-S01		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Naviculaceae	67474	Caloneis	431323	Caloneis sp. NE-S01	1652767	FALSE
1652768	1652768	Caloneis sp. NE-S02		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Naviculaceae	67474	Caloneis	431323	Caloneis sp. NE-S02	1652768	FALSE
1652769	1652769	Caloneis sp. NE-S03		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Naviculaceae	67474	Caloneis	431323	Caloneis sp. NE-S03	1652769	FALSE
1652770	1652770	Caloneis fontinalis	(Grunow) Cleve-Euler 1932	SPECIES	Navicula fontinalis	Grunow, 1885		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Naviculaceae	67474	Caloneis	431323	Caloneis fontinalis	1652770	TRUE
1652771	1652771	Pinnularia isselana	K.Krammer, 2000	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia isselana	1652771	TRUE
1652772	1652772	Pinnularia karelica	Cleve, 1891	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia karelica	1652772	TRUE
1652774	1652774	Pinnularia septentrionalis	K.Krammer, 2000	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia septentrionalis	1652774	TRUE
1652775	1652775	Pinnularia shivae	Cejudo-Figueiras, S.Blanco & AÌÂlvarez-Blanco, 2012	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia shivae	1652775	TRUE
1652776	1652776	Pinnularia stomatophora	(Grunow) Cleve, 1895	SPECIES	Navicula stomatophora	Grunow, 1876		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia stomatophora	1652776	TRUE
1652777	1652777	Pinnularia subgibba	Krammer, 1992	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia subgibba	1652777	TRUE
1652778	1652778	Pinnularia valida	M.Hajos	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia valida	1652778	TRUE
1652779	1652779	Pinnularia neomajor var. inflata	Krammer, 2000	VARIETAS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia neomajor	592728	TRUE
1652780	1652780	Pinnularia subgibba var. sublinearis	Krammer, 2000	VARIETAS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia subgibba	1652777	TRUE
1652781	1652781	Pinnularia cf. subgibba var. sublinearis		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Pinnulariaceae	216735	Pinnularia	216736	Pinnularia cf. subgibba var. sublinearis	1652781	FALSE
1655538	1655538	Nitzschia sp. NY060		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Nitzschia	2857	Nitzschia sp. NY060	1655538	FALSE
1655539	1655539	Tabularia sp. NY059		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Licmophorales	2108076	Ulnariaceae	2108078	Tabularia	232513	Tabularia sp. NY059	1655539	FALSE
1657016	1657016	Chaetoceros contortus var. ornatus	Chamnansinp, Moestrup & Lundholm, 2015	VARIETAS				yes	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576	Chaetocerotaceae	49236	Chaetoceros	49237	Chaetoceros contortus	1384505	TRUE
1657017	1657017	Chaetoceros hirtisetus	(Rines & Hargreaves) Chamnansinp, Moestrup & Lundholm, 2015	SPECIES	Chaetoceros compressus var. hirtisetus	Rines & Hargraves, 1990		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576	Chaetocerotaceae	49236	Chaetoceros	49237	Chaetoceros hirtisetus	1657017	TRUE
1657899	1657899	Sargassum buxifolium	(Chauvin) M.J.Wynne, 2011	SPECIES	Sargassum hystrix var. buxifolium	Chauvin, 1848		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum buxifolium	1657899	TRUE
1661710	1661710	Schizochytrium sp. S056		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Schizochytrium	4772	Schizochytrium sp. S056	1661710	FALSE
1662657	1662657	Coscinodiscus centralis	Ehrenberg, 1839	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Coscinodiscales	216785	Coscinodiscaceae	38747	Coscinodiscus	33641	Coscinodiscus centralis	1662657	TRUE
1662658	1662658	Sargassum sp. Q2ACO1		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum sp. Q2ACO1	1662658	FALSE
1663097	1663097	Anisolpidiales	M.W. Dick, 2001	ORDER				no	oomycetes	Eukaryota	2759			Oomycota	4762			Anisolpidiales	1663097							TRUE
1663098	1663098	Anisolpidiaceae	Karling ex M.W. Dick, 2001	FAMILY				no	oomycetes	Eukaryota	2759			Oomycota	4762			Anisolpidiales	1663097	Anisolpidiaceae	1663098					TRUE
1663099	1663099	Anisolpidium	Karling, 1943	GENUS				no	oomycetes	Eukaryota	2759			Oomycota	4762			Anisolpidiales	1663097	Anisolpidiaceae	1663098	Anisolpidium	1663099			TRUE
1663100	1663100	Anisolpidium ectocarpii	Karling, 1943	SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762			Anisolpidiales	1663097	Anisolpidiaceae	1663098	Anisolpidium	1663099	Anisolpidium ectocarpii	1663100	TRUE
1663342	1663342	Phytopythium sp. EVC-2015		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Phytopythium	795339	Phytopythium sp. EVC-2015	1663342	FALSE
1664502	1664502	Pseudo-nitzschia sabit	S.T. Teng, H.C. Lim, P.T. Lim & C.P. Leaw, 2015	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia sabit	1664502	TRUE
1664731	1664731	Pseudo-nitzschia limii	S.T.Teng, H.C.Lim & C.P.Leaw, 2016	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia limii	1664731	TRUE
1664732	1664732	Pseudo-nitzschia bipertita	S.T.Teng, H.C.Lim & C.P.Leaw, 2016	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia bipertita	1664732	TRUE
1664747	1664747	Acinetospora asiatica	Yaegashi, Yamagishi & Kogame, 2015	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Acinetosporaceae	142642	Acinetospora	3017	Acinetospora asiatica	1664747	TRUE
1665695	1665695	Acinetospora filamentosa	(Noda) Yaegashi, Uwai & Kogame, 2015	SPECIES	Ectocarpus filamentosus	Noda, 1970		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Acinetosporaceae	142642	Acinetospora	3017	Acinetospora filamentosa	1665695	TRUE
1667325	1667325	Achnanthidium straubianum	(Lange-Bertalot) Lange-Bertalot, 1999	SPECIES	Achnanthes straubiana	Lange-Bertalot, 1996		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cocconeidales	1880621	Achnanthidiaceae	1003068	Achnanthidium	265567	Achnanthidium straubianum	1667325	TRUE
1667326	1667326	Achnanthidium pyrenaicum	(Hustedt) H.Kobayasi, 1997	SPECIES	Achnanthes pyrenaica	Hustedt, 1939		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cocconeidales	1880621	Achnanthidiaceae	1003068	Achnanthidium	265567	Achnanthidium pyrenaicum	1667326	TRUE
1672053	1672053	Blastulidium		GENUS				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Leptomitales	92979	Leptomitaceae	3457202	Blastulidium	1672053			TRUE
1672054	1672054	Blastulidium paedophthorum	Perez 1903	SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Leptomitales	92979	Leptomitaceae	3457202	Blastulidium	1672053	Blastulidium paedophthorum	1672054	TRUE
1673731	1673731	Suigetsumonas	Okamura & Kondo 2015	GENUS				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Placidida	159340			Suigetsumonas	1673731			TRUE
1674022	1674022	Sargassum ilicifolium var. acaraeocarpum	Grunow, 1915	VARIETAS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum ilicifolium	246892	TRUE
1674026	1674026	Sargassum cymosum var. scabriusculum	Grunow, 1916	VARIETAS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum cymosum	1368319	TRUE
1674027	1674027	Sargassum sp. LM-2015		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum sp. LM-2015	1674027	FALSE
1674028	1674028	Sargassum cf. latifolium LM-2015		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Fucales	3009	Sargassaceae	3014	Sargassum	3015	Sargassum cf. latifolium LM-2015	1674028	FALSE
1674033	1674033	Laminaria pallida	Greville, 1848	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Laminariaceae	33636	Laminaria	33637	Laminaria pallida	1674033	TRUE
1674034	1674034	Ecklonia cf. radiata/maxima		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Lessoniaceae	35120	Ecklonia	105406	Ecklonia cf. radiata/maxima	1674034	FALSE
